player_id,source_file,output_file,site_file,source_size_bytes,output_size_bytes,compression_ratio,width,height,status,error
1641730,D:\nba\headshot\1641730.png,D:\nba\headshot(webp)\1641730.webp,D:\nba\salary_scatter_site\assets\headshots\1641730.webp,47748,4360,0.0913,120,120,skipped_existing,
1629646,D:\nba\headshot\1629646.png,D:\nba\headshot(webp)\1629646.webp,D:\nba\salary_scatter_site\assets\headshots\1629646.webp,49950,4852,0.0971,120,120,skipped_existing,
1630171,D:\nba\headshot\1630171.png,D:\nba\headshot(webp)\1630171.webp,D:\nba\salary_scatter_site\assets\headshots\1630171.webp,44554,4342,0.0975,120,120,skipped_existing,
1641737,D:\nba\headshot\1641737.png,D:\nba\headshot(webp)\1641737.webp,D:\nba\salary_scatter_site\assets\headshots\1641737.webp,44113,4520,0.1025,120,120,skipped_existing,
1642259,D:\nba\headshot\1642259.png,D:\nba\headshot(webp)\1642259.webp,D:\nba\salary_scatter_site\assets\headshots\1642259.webp,50778,5212,0.1026,120,120,skipped_existing,
1641772,D:\nba\headshot\1641772.png,D:\nba\headshot(webp)\1641772.webp,D:\nba\salary_scatter_site\assets\headshots\1641772.webp,42905,4052,0.0944,120,120,skipped_existing,
1626220,D:\nba\headshot\1626220.png,D:\nba\headshot(webp)\1626220.webp,D:\nba\salary_scatter_site\assets\headshots\1626220.webp,44975,4842,0.1077,120,120,skipped_existing,
1626172,D:\nba\headshot\1626172.png,D:\nba\headshot(webp)\1626172.webp,D:\nba\salary_scatter_site\assets\headshots\1626172.webp,46758,4456,0.0953,120,120,skipped_existing,
1642530,D:\nba\headshot\1642530.png,D:\nba\headshot(webp)\1642530.webp,D:\nba\salary_scatter_site\assets\headshots\1642530.webp,45147,4442,0.0984,120,120,skipped_existing,
1627824,D:\nba\headshot\1627824.png,D:\nba\headshot(webp)\1627824.webp,D:\nba\salary_scatter_site\assets\headshots\1627824.webp,46091,4330,0.0939,120,120,skipped_existing,
1643052,D:\nba\headshot\1643052.png,D:\nba\headshot(webp)\1643052.webp,D:\nba\salary_scatter_site\assets\headshots\1643052.webp,43816,4328,0.0988,120,120,skipped_existing,
1630619,D:\nba\headshot\1630619.png,D:\nba\headshot(webp)\1630619.webp,D:\nba\salary_scatter_site\assets\headshots\1630619.webp,55560,5848,0.1053,120,120,skipped_existing,
1631199,D:\nba\headshot\1631199.png,D:\nba\headshot(webp)\1631199.webp,D:\nba\salary_scatter_site\assets\headshots\1631199.webp,49913,4356,0.0873,120,120,skipped_existing,
1641731,D:\nba\headshot\1641731.png,D:\nba\headshot(webp)\1641731.webp,D:\nba\salary_scatter_site\assets\headshots\1641731.webp,50307,5176,0.1029,120,120,skipped_existing,
1627752,D:\nba\headshot\1627752.png,D:\nba\headshot(webp)\1627752.webp,D:\nba\salary_scatter_site\assets\headshots\1627752.webp,47746,4222,0.0884,120,120,skipped_existing,
1628380,D:\nba\headshot\1628380.png,D:\nba\headshot(webp)\1628380.webp,D:\nba\salary_scatter_site\assets\headshots\1628380.webp,44861,4276,0.0953,120,120,skipped_existing,
1630249,D:\nba\headshot\1630249.png,D:\nba\headshot(webp)\1630249.webp,D:\nba\salary_scatter_site\assets\headshots\1630249.webp,54610,5496,0.1006,120,120,skipped_existing,
1630560,D:\nba\headshot\1630560.png,D:\nba\headshot(webp)\1630560.webp,D:\nba\salary_scatter_site\assets\headshots\1630560.webp,50224,4414,0.0879,120,120,skipped_existing,
202685,D:\nba\headshot\202685.png,D:\nba\headshot(webp)\202685.webp,D:\nba\salary_scatter_site\assets\headshots\202685.webp,51951,5718,0.1101,120,120,skipped_existing,
1641738,D:\nba\headshot\1641738.png,D:\nba\headshot(webp)\1641738.webp,D:\nba\salary_scatter_site\assets\headshots\1641738.webp,45089,4684,0.1039,120,120,skipped_existing,
1642948,D:\nba\headshot\1642948.png,D:\nba\headshot(webp)\1642948.webp,D:\nba\salary_scatter_site\assets\headshots\1642948.webp,55485,5928,0.1068,120,120,skipped_existing,
1641810,D:\nba\headshot\1641810.png,D:\nba\headshot(webp)\1641810.webp,D:\nba\salary_scatter_site\assets\headshots\1641810.webp,50026,5166,0.1033,120,120,skipped_existing,
1642918,D:\nba\headshot\1642918.png,D:\nba\headshot(webp)\1642918.webp,D:\nba\salary_scatter_site\assets\headshots\1642918.webp,43674,4766,0.1091,120,120,skipped_existing,
1630191,D:\nba\headshot\1630191.png,D:\nba\headshot(webp)\1630191.webp,D:\nba\salary_scatter_site\assets\headshots\1630191.webp,57495,5730,0.0997,120,120,skipped_existing,
1631204,D:\nba\headshot\1631204.png,D:\nba\headshot(webp)\1631204.webp,D:\nba\salary_scatter_site\assets\headshots\1631204.webp,54089,6012,0.1112,120,120,skipped_existing,
1628418,D:\nba\headshot\1628418.png,D:\nba\headshot(webp)\1628418.webp,D:\nba\salary_scatter_site\assets\headshots\1628418.webp,43382,3976,0.0917,120,120,skipped_existing,
1642854,D:\nba\headshot\1642854.png,D:\nba\headshot(webp)\1642854.webp,D:\nba\salary_scatter_site\assets\headshots\1642854.webp,45019,5124,0.1138,120,120,skipped_existing,
1642382,D:\nba\headshot\1642382.png,D:\nba\headshot(webp)\1642382.webp,D:\nba\salary_scatter_site\assets\headshots\1642382.webp,46324,5048,0.109,120,120,skipped_existing,
1628998,D:\nba\headshot\1628998.png,D:\nba\headshot(webp)\1628998.webp,D:\nba\salary_scatter_site\assets\headshots\1628998.webp,43953,4732,0.1077,120,120,skipped_existing,
1641747,D:\nba\headshot\1641747.png,D:\nba\headshot(webp)\1641747.webp,D:\nba\salary_scatter_site\assets\headshots\1641747.webp,53058,5590,0.1054,120,120,skipped_existing,
1627827,D:\nba\headshot\1627827.png,D:\nba\headshot(webp)\1627827.webp,D:\nba\salary_scatter_site\assets\headshots\1627827.webp,43872,3778,0.0861,120,120,skipped_existing,
1629312,D:\nba\headshot\1629312.png,D:\nba\headshot(webp)\1629312.webp,D:\nba\salary_scatter_site\assets\headshots\1629312.webp,45003,4684,0.1041,120,120,skipped_existing,
1642877,D:\nba\headshot\1642877.png,D:\nba\headshot(webp)\1642877.webp,D:\nba\salary_scatter_site\assets\headshots\1642877.webp,45965,4462,0.0971,120,120,skipped_existing,
1631107,D:\nba\headshot\1631107.png,D:\nba\headshot(webp)\1631107.webp,D:\nba\salary_scatter_site\assets\headshots\1631107.webp,46714,4464,0.0956,120,120,skipped_existing,
1642461,D:\nba\headshot\1642461.png,D:\nba\headshot(webp)\1642461.webp,D:\nba\salary_scatter_site\assets\headshots\1642461.webp,49879,5814,0.1166,120,120,skipped_existing,
1642274,D:\nba\headshot\1642274.png,D:\nba\headshot(webp)\1642274.webp,D:\nba\salary_scatter_site\assets\headshots\1642274.webp,46704,4384,0.0939,120,120,skipped_existing,
203992,D:\nba\headshot\203992.png,D:\nba\headshot(webp)\203992.webp,D:\nba\salary_scatter_site\assets\headshots\203992.webp,48380,5384,0.1113,120,120,skipped_existing,
1641715,D:\nba\headshot\1641715.png,D:\nba\headshot(webp)\1641715.webp,D:\nba\salary_scatter_site\assets\headshots\1641715.webp,50926,5240,0.1029,120,120,skipped_existing,
1631093,D:\nba\headshot\1631093.png,D:\nba\headshot(webp)\1631093.webp,D:\nba\salary_scatter_site\assets\headshots\1631093.webp,44782,4432,0.099,120,120,skipped_existing,
1627741,D:\nba\headshot\1627741.png,D:\nba\headshot(webp)\1627741.webp,D:\nba\salary_scatter_site\assets\headshots\1627741.webp,48526,5202,0.1072,120,120,skipped_existing,
1631342,D:\nba\headshot\1631342.png,D:\nba\headshot(webp)\1631342.webp,D:\nba\salary_scatter_site\assets\headshots\1631342.webp,47486,5098,0.1074,120,120,skipped_existing,
1631133,D:\nba\headshot\1631133.png,D:\nba\headshot(webp)\1631133.webp,D:\nba\salary_scatter_site\assets\headshots\1631133.webp,48997,4696,0.0958,120,120,skipped_existing,
1642278,D:\nba\headshot\1642278.png,D:\nba\headshot(webp)\1642278.webp,D:\nba\salary_scatter_site\assets\headshots\1642278.webp,53977,6148,0.1139,120,120,skipped_existing,
203114,D:\nba\headshot\203114.png,D:\nba\headshot(webp)\203114.webp,D:\nba\salary_scatter_site\assets\headshots\203114.webp,55436,5936,0.1071,120,120,skipped_existing,
1630644,D:\nba\headshot\1630644.png,D:\nba\headshot(webp)\1630644.webp,D:\nba\salary_scatter_site\assets\headshots\1630644.webp,44828,4334,0.0967,120,120,skipped_existing,
1628449,D:\nba\headshot\1628449.png,D:\nba\headshot(webp)\1628449.webp,D:\nba\salary_scatter_site\assets\headshots\1628449.webp,45420,4554,0.1003,120,120,skipped_existing,
1629726,D:\nba\headshot\1629726.png,D:\nba\headshot(webp)\1629726.webp,D:\nba\salary_scatter_site\assets\headshots\1629726.webp,44267,4792,0.1083,120,120,skipped_existing,
203903,D:\nba\headshot\203903.png,D:\nba\headshot(webp)\203903.webp,D:\nba\salary_scatter_site\assets\headshots\203903.webp,56775,6188,0.109,120,120,skipped_existing,
1631321,D:\nba\headshot\1631321.png,D:\nba\headshot(webp)\1631321.webp,D:\nba\salary_scatter_site\assets\headshots\1631321.webp,55549,5684,0.1023,120,120,skipped_existing,
1641869,D:\nba\headshot\1641869.png,D:\nba\headshot(webp)\1641869.webp,D:\nba\salary_scatter_site\assets\headshots\1641869.webp,,,,,,missing_headshot,
1628420,D:\nba\headshot\1628420.png,D:\nba\headshot(webp)\1628420.webp,D:\nba\salary_scatter_site\assets\headshots\1628420.webp,44305,4940,0.1115,120,120,skipped_existing,
1631123,D:\nba\headshot\1631123.png,D:\nba\headshot(webp)\1631123.webp,D:\nba\salary_scatter_site\assets\headshots\1631123.webp,43111,4638,0.1076,120,120,skipped_existing,
1642866,D:\nba\headshot\1642866.png,D:\nba\headshot(webp)\1642866.webp,D:\nba\salary_scatter_site\assets\headshots\1642866.webp,52822,4408,0.0835,120,120,skipped_existing,
201587,D:\nba\headshot\201587.png,D:\nba\headshot(webp)\201587.webp,D:\nba\salary_scatter_site\assets\headshots\201587.webp,49047,5604,0.1143,120,120,skipped_existing,
1631121,D:\nba\headshot\1631121.png,D:\nba\headshot(webp)\1631121.webp,D:\nba\salary_scatter_site\assets\headshots\1631121.webp,46239,4518,0.0977,120,120,skipped_existing,
203937,D:\nba\headshot\203937.png,D:\nba\headshot(webp)\203937.webp,D:\nba\salary_scatter_site\assets\headshots\203937.webp,52407,4406,0.0841,120,120,skipped_existing,
1642950,D:\nba\headshot\1642950.png,D:\nba\headshot(webp)\1642950.webp,D:\nba\salary_scatter_site\assets\headshots\1642950.webp,45353,4278,0.0943,120,120,skipped_existing,
1630604,D:\nba\headshot\1630604.png,D:\nba\headshot(webp)\1630604.webp,D:\nba\salary_scatter_site\assets\headshots\1630604.webp,46044,4108,0.0892,120,120,skipped_existing,
1630702,D:\nba\headshot\1630702.png,D:\nba\headshot(webp)\1630702.webp,D:\nba\salary_scatter_site\assets\headshots\1630702.webp,51072,5298,0.1037,120,120,skipped_existing,
1642853,D:\nba\headshot\1642853.png,D:\nba\headshot(webp)\1642853.webp,D:\nba\salary_scatter_site\assets\headshots\1642853.webp,44280,4684,0.1058,120,120,skipped_existing,
1642878,D:\nba\headshot\1642878.png,D:\nba\headshot(webp)\1642878.webp,D:\nba\salary_scatter_site\assets\headshots\1642878.webp,43154,4012,0.093,120,120,skipped_existing,
1641854,D:\nba\headshot\1641854.png,D:\nba\headshot(webp)\1641854.webp,D:\nba\salary_scatter_site\assets\headshots\1641854.webp,45356,3916,0.0863,120,120,skipped_existing,
1630165,D:\nba\headshot\1630165.png,D:\nba\headshot(webp)\1630165.webp,D:\nba\salary_scatter_site\assets\headshots\1630165.webp,46382,5172,0.1115,120,120,skipped_existing,
1642862,D:\nba\headshot\1642862.png,D:\nba\headshot(webp)\1642862.webp,D:\nba\salary_scatter_site\assets\headshots\1642862.webp,49900,5168,0.1036,120,120,skipped_existing,
1642852,D:\nba\headshot\1642852.png,D:\nba\headshot(webp)\1642852.webp,D:\nba\salary_scatter_site\assets\headshots\1642852.webp,46325,4412,0.0952,120,120,skipped_existing,
1631111,D:\nba\headshot\1631111.png,D:\nba\headshot(webp)\1631111.webp,D:\nba\salary_scatter_site\assets\headshots\1631111.webp,54461,6054,0.1112,120,120,skipped_existing,
1643016,D:\nba\headshot\1643016.png,D:\nba\headshot(webp)\1643016.webp,D:\nba\salary_scatter_site\assets\headshots\1643016.webp,14950,2434,0.1628,120,120,skipped_existing,
203914,D:\nba\headshot\203914.png,D:\nba\headshot(webp)\203914.webp,D:\nba\salary_scatter_site\assets\headshots\203914.webp,47552,4458,0.0938,120,120,skipped_existing,
1631124,D:\nba\headshot\1631124.png,D:\nba\headshot(webp)\1631124.webp,D:\nba\salary_scatter_site\assets\headshots\1631124.webp,51889,5970,0.1151,120,120,skipped_existing,
1642348,D:\nba\headshot\1642348.png,D:\nba\headshot(webp)\1642348.webp,D:\nba\salary_scatter_site\assets\headshots\1642348.webp,43203,4586,0.1062,120,120,skipped_existing,
201567,D:\nba\headshot\201567.png,D:\nba\headshot(webp)\201567.webp,D:\nba\salary_scatter_site\assets\headshots\201567.webp,41093,3686,0.0897,120,120,skipped_existing,
1630545,D:\nba\headshot\1630545.png,D:\nba\headshot(webp)\1630545.webp,D:\nba\salary_scatter_site\assets\headshots\1630545.webp,54013,4558,0.0844,120,120,skipped_existing,
1626166,D:\nba\headshot\1626166.png,D:\nba\headshot(webp)\1626166.webp,D:\nba\salary_scatter_site\assets\headshots\1626166.webp,44202,4524,0.1023,120,120,skipped_existing,
101108,D:\nba\headshot\101108.png,D:\nba\headshot(webp)\101108.webp,D:\nba\salary_scatter_site\assets\headshots\101108.webp,48182,5540,0.115,120,120,skipped_existing,
1641763,D:\nba\headshot\1641763.png,D:\nba\headshot(webp)\1641763.webp,D:\nba\salary_scatter_site\assets\headshots\1641763.webp,55832,4638,0.0831,120,120,skipped_existing,
1642863,D:\nba\headshot\1642863.png,D:\nba\headshot(webp)\1642863.webp,D:\nba\salary_scatter_site\assets\headshots\1642863.webp,43973,4578,0.1041,120,120,skipped_existing,
1642875,D:\nba\headshot\1642875.png,D:\nba\headshot(webp)\1642875.webp,D:\nba\salary_scatter_site\assets\headshots\1642875.webp,46492,5264,0.1132,120,120,skipped_existing,
1630557,D:\nba\headshot\1630557.png,D:\nba\headshot(webp)\1630557.webp,D:\nba\salary_scatter_site\assets\headshots\1630557.webp,45602,4970,0.109,120,120,skipped_existing,
1641711,D:\nba\headshot\1641711.png,D:\nba\headshot(webp)\1641711.webp,D:\nba\salary_scatter_site\assets\headshots\1641711.webp,41724,4630,0.111,120,120,skipped_existing,
1628975,D:\nba\headshot\1628975.png,D:\nba\headshot(webp)\1628975.webp,D:\nba\salary_scatter_site\assets\headshots\1628975.webp,49726,5160,0.1038,120,120,skipped_existing,
1629673,D:\nba\headshot\1629673.png,D:\nba\headshot(webp)\1629673.webp,D:\nba\salary_scatter_site\assets\headshots\1629673.webp,45511,4450,0.0978,120,120,skipped_existing,
1630811,D:\nba\headshot\1630811.png,D:\nba\headshot(webp)\1630811.webp,D:\nba\salary_scatter_site\assets\headshots\1630811.webp,47771,4906,0.1027,120,120,skipped_existing,
1642933,D:\nba\headshot\1642933.png,D:\nba\headshot(webp)\1642933.webp,D:\nba\salary_scatter_site\assets\headshots\1642933.webp,49876,5182,0.1039,120,120,skipped_existing,
1630526,D:\nba\headshot\1630526.png,D:\nba\headshot(webp)\1630526.webp,D:\nba\salary_scatter_site\assets\headshots\1630526.webp,54586,6048,0.1108,120,120,skipped_existing,
1643018,D:\nba\headshot\1643018.png,D:\nba\headshot(webp)\1643018.webp,D:\nba\salary_scatter_site\assets\headshots\1643018.webp,54463,5994,0.1101,120,120,skipped_existing,
1630699,D:\nba\headshot\1630699.png,D:\nba\headshot(webp)\1630699.webp,D:\nba\salary_scatter_site\assets\headshots\1630699.webp,45352,4490,0.099,120,120,skipped_existing,
1631120,D:\nba\headshot\1631120.png,D:\nba\headshot(webp)\1631120.webp,D:\nba\salary_scatter_site\assets\headshots\1631120.webp,46345,3970,0.0857,120,120,skipped_existing,
203552,D:\nba\headshot\203552.png,D:\nba\headshot(webp)\203552.webp,D:\nba\salary_scatter_site\assets\headshots\203552.webp,53292,6122,0.1149,120,120,skipped_existing,
1631207,D:\nba\headshot\1631207.png,D:\nba\headshot(webp)\1631207.webp,D:\nba\salary_scatter_site\assets\headshots\1631207.webp,43035,4598,0.1068,120,120,skipped_existing,
1642434,D:\nba\headshot\1642434.png,D:\nba\headshot(webp)\1642434.webp,D:\nba\salary_scatter_site\assets\headshots\1642434.webp,42430,4040,0.0952,120,120,skipped_existing,
1641767,D:\nba\headshot\1641767.png,D:\nba\headshot(webp)\1641767.webp,D:\nba\salary_scatter_site\assets\headshots\1641767.webp,43124,4846,0.1124,120,120,skipped_existing,
203471,D:\nba\headshot\203471.png,D:\nba\headshot(webp)\203471.webp,D:\nba\salary_scatter_site\assets\headshots\203471.webp,42245,4020,0.0952,120,120,skipped_existing,
1631218,D:\nba\headshot\1631218.png,D:\nba\headshot(webp)\1631218.webp,D:\nba\salary_scatter_site\assets\headshots\1631218.webp,41025,4724,0.1151,120,120,skipped_existing,
1642959,D:\nba\headshot\1642959.png,D:\nba\headshot(webp)\1642959.webp,D:\nba\salary_scatter_site\assets\headshots\1642959.webp,55093,5926,0.1076,120,120,skipped_existing,
1630256,D:\nba\headshot\1630256.png,D:\nba\headshot(webp)\1630256.webp,D:\nba\salary_scatter_site\assets\headshots\1630256.webp,43768,3832,0.0876,120,120,skipped_existing,
1642449,D:\nba\headshot\1642449.png,D:\nba\headshot(webp)\1642449.webp,D:\nba\salary_scatter_site\assets\headshots\1642449.webp,53633,6148,0.1146,120,120,skipped_existing,
1629216,D:\nba\headshot\1629216.png,D:\nba\headshot(webp)\1629216.webp,D:\nba\salary_scatter_site\assets\headshots\1629216.webp,45514,4944,0.1086,120,120,skipped_existing,
1629618,D:\nba\headshot\1629618.png,D:\nba\headshot(webp)\1629618.webp,D:\nba\salary_scatter_site\assets\headshots\1629618.webp,50352,5898,0.1171,120,120,skipped_existing,
1630311,D:\nba\headshot\1630311.png,D:\nba\headshot(webp)\1630311.webp,D:\nba\salary_scatter_site\assets\headshots\1630311.webp,52010,6054,0.1164,120,120,skipped_existing,
1630214,D:\nba\headshot\1630214.png,D:\nba\headshot(webp)\1630214.webp,D:\nba\salary_scatter_site\assets\headshots\1630214.webp,51112,5080,0.0994,120,120,skipped_existing,
1631216,D:\nba\headshot\1631216.png,D:\nba\headshot(webp)\1631216.webp,D:\nba\salary_scatter_site\assets\headshots\1631216.webp,43750,5142,0.1175,120,120,skipped_existing,
1641871,D:\nba\headshot\1641871.png,D:\nba\headshot(webp)\1641871.webp,D:\nba\salary_scatter_site\assets\headshots\1641871.webp,54436,5726,0.1052,120,120,skipped_existing,
1630592,D:\nba\headshot\1630592.png,D:\nba\headshot(webp)\1630592.webp,D:\nba\salary_scatter_site\assets\headshots\1630592.webp,47161,3990,0.0846,120,120,skipped_existing,
1626204,D:\nba\headshot\1626204.png,D:\nba\headshot(webp)\1626204.webp,D:\nba\salary_scatter_site\assets\headshots\1626204.webp,42831,3916,0.0914,120,120,skipped_existing,
1642869,D:\nba\headshot\1642869.png,D:\nba\headshot(webp)\1642869.webp,D:\nba\salary_scatter_site\assets\headshots\1642869.webp,50785,5112,0.1007,120,120,skipped_existing,
1630534,D:\nba\headshot\1630534.png,D:\nba\headshot(webp)\1630534.webp,D:\nba\salary_scatter_site\assets\headshots\1630534.webp,44163,4192,0.0949,120,120,skipped_existing,
203648,D:\nba\headshot\203648.png,D:\nba\headshot(webp)\203648.webp,D:\nba\salary_scatter_site\assets\headshots\203648.webp,46553,4368,0.0938,120,120,skipped_existing,
1630679,D:\nba\headshot\1630679.png,D:\nba\headshot(webp)\1630679.webp,D:\nba\salary_scatter_site\assets\headshots\1630679.webp,46673,4392,0.0941,120,120,skipped_existing,
1630587,D:\nba\headshot\1630587.png,D:\nba\headshot(webp)\1630587.webp,D:\nba\salary_scatter_site\assets\headshots\1630587.webp,47595,4660,0.0979,120,120,skipped_existing,
1630548,D:\nba\headshot\1630548.png,D:\nba\headshot(webp)\1630548.webp,D:\nba\salary_scatter_site\assets\headshots\1630548.webp,51148,4388,0.0858,120,120,skipped_existing,
1642367,D:\nba\headshot\1642367.png,D:\nba\headshot(webp)\1642367.webp,D:\nba\salary_scatter_site\assets\headshots\1642367.webp,45644,4660,0.1021,120,120,skipped_existing,
1642484,D:\nba\headshot\1642484.png,D:\nba\headshot(webp)\1642484.webp,D:\nba\salary_scatter_site\assets\headshots\1642484.webp,45987,5058,0.11,120,120,skipped_existing,
1631110,D:\nba\headshot\1631110.png,D:\nba\headshot(webp)\1631110.webp,D:\nba\salary_scatter_site\assets\headshots\1631110.webp,56207,6074,0.1081,120,120,skipped_existing,
1641790,D:\nba\headshot\1641790.png,D:\nba\headshot(webp)\1641790.webp,D:\nba\salary_scatter_site\assets\headshots\1641790.webp,50258,5086,0.1012,120,120,skipped_existing,
1643007,D:\nba\headshot\1643007.png,D:\nba\headshot(webp)\1643007.webp,D:\nba\salary_scatter_site\assets\headshots\1643007.webp,42847,4754,0.111,120,120,skipped_existing,
1629611,D:\nba\headshot\1629611.png,D:\nba\headshot(webp)\1629611.webp,D:\nba\salary_scatter_site\assets\headshots\1629611.webp,47806,4006,0.0838,120,120,skipped_existing,
1629599,D:\nba\headshot\1629599.png,D:\nba\headshot(webp)\1629599.webp,D:\nba\salary_scatter_site\assets\headshots\1629599.webp,44226,4632,0.1047,120,120,skipped_existing,
1642396,D:\nba\headshot\1642396.png,D:\nba\headshot(webp)\1642396.webp,D:\nba\salary_scatter_site\assets\headshots\1642396.webp,43254,3812,0.0881,120,120,skipped_existing,
1642868,D:\nba\headshot\1642868.png,D:\nba\headshot(webp)\1642868.webp,D:\nba\salary_scatter_site\assets\headshots\1642868.webp,46496,4190,0.0901,120,120,skipped_existing,
1642886,D:\nba\headshot\1642886.png,D:\nba\headshot(webp)\1642886.webp,D:\nba\salary_scatter_site\assets\headshots\1642886.webp,44122,4556,0.1033,120,120,skipped_existing,
1642275,D:\nba\headshot\1642275.png,D:\nba\headshot(webp)\1642275.webp,D:\nba\salary_scatter_site\assets\headshots\1642275.webp,48737,5138,0.1054,120,120,skipped_existing,
1631213,D:\nba\headshot\1631213.png,D:\nba\headshot(webp)\1631213.webp,D:\nba\salary_scatter_site\assets\headshots\1631213.webp,43994,4418,0.1004,120,120,skipped_existing,
1642258,D:\nba\headshot\1642258.png,D:\nba\headshot(webp)\1642258.webp,D:\nba\salary_scatter_site\assets\headshots\1642258.webp,43173,5076,0.1176,120,120,skipped_existing,
1630639,D:\nba\headshot\1630639.png,D:\nba\headshot(webp)\1630639.webp,D:\nba\salary_scatter_site\assets\headshots\1630639.webp,42718,4798,0.1123,120,120,skipped_existing,
1627747,D:\nba\headshot\1627747.png,D:\nba\headshot(webp)\1627747.webp,D:\nba\salary_scatter_site\assets\headshots\1627747.webp,51824,6066,0.1171,120,120,skipped_existing,
1630625,D:\nba\headshot\1630625.png,D:\nba\headshot(webp)\1630625.webp,D:\nba\salary_scatter_site\assets\headshots\1630625.webp,51176,4816,0.0941,120,120,skipped_existing,
1642880,D:\nba\headshot\1642880.png,D:\nba\headshot(webp)\1642880.webp,D:\nba\salary_scatter_site\assets\headshots\1642880.webp,44928,4784,0.1065,120,120,skipped_existing,
1642359,D:\nba\headshot\1642359.png,D:\nba\headshot(webp)\1642359.webp,D:\nba\salary_scatter_site\assets\headshots\1642359.webp,57459,5838,0.1016,120,120,skipped_existing,
1642860,D:\nba\headshot\1642860.png,D:\nba\headshot(webp)\1642860.webp,D:\nba\salary_scatter_site\assets\headshots\1642860.webp,48095,5196,0.108,120,120,skipped_existing,
1642949,D:\nba\headshot\1642949.png,D:\nba\headshot(webp)\1642949.webp,D:\nba\salary_scatter_site\assets\headshots\1642949.webp,49517,5474,0.1105,120,120,skipped_existing,
1630264,D:\nba\headshot\1630264.png,D:\nba\headshot(webp)\1630264.webp,D:\nba\salary_scatter_site\assets\headshots\1630264.webp,49860,5236,0.105,120,120,skipped_existing,
1629018,D:\nba\headshot\1629018.png,D:\nba\headshot(webp)\1629018.webp,D:\nba\salary_scatter_site\assets\headshots\1629018.webp,48080,4616,0.096,120,120,skipped_existing,
1642384,D:\nba\headshot\1642384.png,D:\nba\headshot(webp)\1642384.webp,D:\nba\salary_scatter_site\assets\headshots\1642384.webp,44870,3742,0.0834,120,120,skipped_existing,
1642955,D:\nba\headshot\1642955.png,D:\nba\headshot(webp)\1642955.webp,D:\nba\salary_scatter_site\assets\headshots\1642955.webp,23819,3930,0.165,120,120,skipped_existing,
1626145,D:\nba\headshot\1626145.png,D:\nba\headshot(webp)\1626145.webp,D:\nba\salary_scatter_site\assets\headshots\1626145.webp,51763,5848,0.113,120,120,skipped_existing,
1642846,D:\nba\headshot\1642846.png,D:\nba\headshot(webp)\1642846.webp,D:\nba\salary_scatter_site\assets\headshots\1642846.webp,40765,3562,0.0874,120,120,skipped_existing,
1641748,D:\nba\headshot\1641748.png,D:\nba\headshot(webp)\1641748.webp,D:\nba\salary_scatter_site\assets\headshots\1641748.webp,48465,4356,0.0899,120,120,skipped_existing,
1628997,D:\nba\headshot\1628997.png,D:\nba\headshot(webp)\1628997.webp,D:\nba\salary_scatter_site\assets\headshots\1628997.webp,54743,6018,0.1099,120,120,skipped_existing,
1629162,D:\nba\headshot\1629162.png,D:\nba\headshot(webp)\1629162.webp,D:\nba\salary_scatter_site\assets\headshots\1629162.webp,46185,4330,0.0938,120,120,skipped_existing,
203486,D:\nba\headshot\203486.png,D:\nba\headshot(webp)\203486.webp,D:\nba\salary_scatter_site\assets\headshots\203486.webp,44102,4194,0.0951,120,120,skipped_existing,
1630209,D:\nba\headshot\1630209.png,D:\nba\headshot(webp)\1630209.webp,D:\nba\salary_scatter_site\assets\headshots\1630209.webp,,,,,,missing_headshot,
1626192,D:\nba\headshot\1626192.png,D:\nba\headshot(webp)\1626192.webp,D:\nba\salary_scatter_site\assets\headshots\1626192.webp,50544,5220,0.1033,120,120,skipped_existing,
1628396,D:\nba\headshot\1628396.png,D:\nba\headshot(webp)\1628396.webp,D:\nba\salary_scatter_site\assets\headshots\1628396.webp,43699,4836,0.1107,120,120,skipped_existing,
1630623,D:\nba\headshot\1630623.png,D:\nba\headshot(webp)\1630623.webp,D:\nba\salary_scatter_site\assets\headshots\1630623.webp,45346,4150,0.0915,120,120,skipped_existing,
1630175,D:\nba\headshot\1630175.png,D:\nba\headshot(webp)\1630175.webp,D:\nba\salary_scatter_site\assets\headshots\1630175.webp,47168,4626,0.0981,120,120,skipped_existing,
203926,D:\nba\headshot\203926.png,D:\nba\headshot(webp)\203926.webp,D:\nba\salary_scatter_site\assets\headshots\203926.webp,46155,5204,0.1128,120,120,skipped_existing,
201569,D:\nba\headshot\201569.png,D:\nba\headshot(webp)\201569.webp,D:\nba\salary_scatter_site\assets\headshots\201569.webp,44834,4648,0.1037,120,120,skipped_existing,
1642859,D:\nba\headshot\1642859.png,D:\nba\headshot(webp)\1642859.webp,D:\nba\salary_scatter_site\assets\headshots\1642859.webp,51428,5176,0.1006,120,120,skipped_existing,
203482,D:\nba\headshot\203482.png,D:\nba\headshot(webp)\203482.webp,D:\nba\salary_scatter_site\assets\headshots\203482.webp,48528,4448,0.0917,120,120,skipped_existing,
1630322,D:\nba\headshot\1630322.png,D:\nba\headshot(webp)\1630322.webp,D:\nba\salary_scatter_site\assets\headshots\1630322.webp,47269,4282,0.0906,120,120,skipped_existing,
1642885,D:\nba\headshot\1642885.png,D:\nba\headshot(webp)\1642885.webp,D:\nba\salary_scatter_site\assets\headshots\1642885.webp,54420,5980,0.1099,120,120,skipped_existing,
